17 - 29, *, *, married, *, *, male, *, 99793
17 - 21, *, *, not-married, *, *, male, *, 90180
17 - 21, *, *, not-married, *, *, male, *, 37518
17 - 21, *, *, not-married, *, *, male, *, 54193
17 - 21, *, *, not-married, *, *, male, *, 40795
17 - 21, *, *, not-married, *, *, male, *, 11703
17 - 21, *, *, not-married, *, *, male, *, 56980
17 - 21, *, *, not-married, *, *, male, *, 17908
17 - 21, *, *, not-married, *, *, male, *, 41041
17 - 21, *, *, not-married, *, *, male, *, 12832
17 - 21, *, *, not-married, *, *, male, *, 17457
17 - 21, *, *, not-married, *, *, male, *, 39970
17 - 21, *, *, not-married, *, *, male, *, 39410
17 - 21, *, *, not-married, *, *, male, *, 20459
17 - 21, *, *, not-married, *, *, male, *, 44655
17 - 21, *, *, not-married, *, *, male, *, 35557
17 - 21, *, *, not-married, *, *, male, *, 48654
17 - 21, *, *, not-married, *, *, male, *, 36550
17 - 21, *, *, not-married, *, *, male, *, 62671
17 - 21, *, *, not-married, *, *, male, *, 50567
17 - 21, *, *, not-married, *, *, male, *, 21348
17 - 21, *, *, not-married, *, *, male, *, 58237
17 - 21, *, *, not-married, *, *, male, *, 67078
17 - 21, *, *, not-married, *, *, male, *, 49760
17 - 21, *, *, not-married, *, *, male, *, 49939
17 - 21, *, *, not-married, *, *, male, *, 90430
17 - 21, *, *, not-married, *, *, male, *, 62509
17 - 21, *, *, not-married, *, *, male, *, 66164
17 - 21, *, *, not-married, *, *, male, *, 60179
17 - 21, *, *, not-married, *, *, male, *, 95925
17 - 21, *, *, not-married, *, *, male, *, 45908
17 - 21, *, *, not-married, *, *, male, *, 83934
17 - 21, *, *, not-married, *, *, male, *, 87188
17 - 21, *, *, not-married, *, *, male, *, 62892
17 - 21, *, *, not-married, *, *, male, *, 84584
17 - 21, *, *, not-married, *, *, male, *, 72291
17 - 21, *, *, not-married, *, *, male, *, 82868
17 - 21, *, *, not-married, *, *, male, *, 97154
17 - 21, *, *, not-married, *, *, male, *, 68717
17 - 21, *, *, not-married, *, *, male, *, 34383
17 - 21, *, *, not-married, *, *, male, *, 56462
17 - 21, *, *, not-married, *, *, male, *, 51515
17 - 21, *, *, not-married, *, *, male, *, 67998
17 - 21, *, *, not-married, *, *, male, *, 36734
17 - 21, *, *, not-married, *, *, male, *, 65978
17 - 21, *, *, not-married, *, *, male, *, 58214
17 - 21, *, *, not-married, *, *, male, *, 71459
17 - 21, *, *, not-married, *, *, male, *, 73990
17 - 21, *, *, not-married, *, *, male, *, 52955
17 - 21, *, *, not-married, *, *, male, *, 75363
17 - 21, *, *, not-married, *, *, male, *, 98154
17 - 21, *, *, not-married, *, *, male, *, 41626
17 - 21, *, *, not-married, *, *, male, *, 88727
17 - 21, *, *, not-married, *, *, male, *, 60709
17 - 21, *, *, not-married, *, *, male, *, 66209
17 - 21, *, *, not-married, *, *, male, *, 67798
17 - 21, *, *, not-married, *, *, male, *, 31259
17 - 21, *, *, not-married, *, *, male, *, 46044
17 - 21, *, *, not-married, *, *, male, *, 74806
17 - 21, *, *, not-married, *, *, male, *, 98439
17 - 21, *, *, not-married, *, *, male, *, 104694
17 - 21, *, *, not-married, *, *, male, *, 47519
17 - 21, *, *, not-married, *, *, male, *, 57914
17 - 21, *, *, not-married, *, *, male, *, 35206
17 - 21, *, *, not-married, *, *, male, *, 33446
17 - 21, *, *, not-married, *, *, male, *, 57266
17 - 21, *, *, not-married, *, *, male, *, 69532
17 - 21, *, *, not-married, *, *, male, *, 85448
17 - 21, *, *, not-married, *, *, male, *, 50037
17 - 21, *, *, not-married, *, *, male, *, 98058
17 - 21, *, *, not-married, *, *, male, *, 44100
17 - 21, *, *, not-married, *, *, male, *, 78401
17 - 21, *, *, not-married, *, *, male, *, 79472
17 - 21, *, *, not-married, *, *, male, *, 93521
17 - 21, *, *, not-married, *, *, male, *, 99466
17 - 21, *, *, not-married, *, *, male, *, 38051
17 - 21, *, *, not-married, *, *, male, *, 68544
17 - 21, *, *, not-married, *, *, male, *, 94056
17 - 21, *, *, not-married, *, *, male, *, 125210
17 - 21, *, *, not-married, *, *, male, *, 62265
17 - 21, *, *, not-married, *, *, male, *, 32177
17 - 21, *, *, not-married, *, *, male, *, 62624
17 - 21, *, *, not-married, *, *, male, *, 56830
17 - 21, *, *, not-married, *, *, male, *, 80740
17 - 21, *, *, not-married, *, *, male, *, 62148
17 - 21, *, *, not-married, *, *, male, *, 95861
17 - 21, *, *, not-married, *, *, male, *, 58902
17 - 21, *, *, not-married, *, *, male, *, 57157
17 - 21, *, *, not-married, *, *, male, *, 66026
17 - 21, *, *, not-married, *, *, male, *, 68007
17 - 21, *, *, not-married, *, *, male, *, 52367
17 - 21, *, *, not-married, *, *, male, *, 82716
17 - 21, *, *, not-married, *, *, male, *, 93352
17 - 21, *, *, not-married, *, *, male, *, 68102
17 - 21, *, *, not-married, *, *, male, *, 90227
17 - 21, *, *, not-married, *, *, male, *, 76846
17 - 21, *, *, not-married, *, *, male, *, 32094
17 - 21, *, *, not-married, *, *, male, *, 48880
17 - 21, *, *, not-married, *, *, male, *, 54822
17 - 21, *, *, not-married, *, *, male, *, 42602
17 - 21, *, *, not-married, *, *, male, *, 30554
17 - 21, *, *, not-married, *, *, male, *, 52351
17 - 21, *, *, not-married, *, *, male, *, 88596
17 - 21, *, *, not-married, *, *, male, *, 63969
17 - 21, *, *, not-married, *, *, male, *, 98798
17 - 21, *, *, not-married, *, *, male, *, 62366
17 - 21, *, *, not-married, *, *, male, *, 34868
17 - 21, *, *, not-married, *, *, male, *, 73181
17 - 21, *, *, not-married, *, *, male, *, 77183
17 - 21, *, *, not-married, *, *, male, *, 79552
17 - 21, *, *, not-married, *, *, male, *, 72084
17 - 21, *, *, not-married, *, *, male, *, 88712
17 - 21, *, *, not-married, *, *, male, *, 59703
17 - 21, *, *, not-married, *, *, male, *, 43241
17 - 21, *, *, not-married, *, *, male, *, 48022
17 - 21, *, *, not-married, *, *, male, *, 38675
17 - 21, *, *, not-married, *, *, male, *, 99814
17 - 21, *, *, not-married, *, *, male, *, 47227
17 - 21, *, *, not-married, *, *, male, *, 49730
17 - 21, *, *, not-married, *, *, male, *, 61740
17 - 21, *, *, not-married, *, *, male, *, 51317
17 - 21, *, *, not-married, *, *, male, *, 57181
17 - 21, *, *, not-married, *, *, male, *, 73121
17 - 21, *, *, not-married, *, *, male, *, 98891
17 - 21, *, *, not-married, *, *, male, *, 81372
17 - 21, *, *, not-married, *, *, male, *, 34318
17 - 21, *, *, not-married, *, *, male, *, 85120
17 - 21, *, *, not-married, *, *, male, *, 88826
17 - 21, *, *, not-married, *, *, male, *, 61311
17 - 21, *, *, not-married, *, *, male, *, 75265
17 - 21, *, *, not-married, *, *, male, *, 51714
17 - 21, *, *, not-married, *, *, male, *, 99127
17 - 21, *, *, not-married, *, *, male, *, 85359
17 - 21, *, *, not-married, *, *, male, *, 67506
17 - 21, *, *, not-married, *, *, male, *, 30755
17 - 21, *, *, not-married, *, *, male, *, 70341
17 - 21, *, *, not-married, *, *, male, *, 85356
17 - 21, *, *, not-married, *, *, male, *, 37728
17 - 21, *, *, not-married, *, *, male, *, 62951
17 - 21, *, *, not-married, *, *, male, *, 58133
17 - 21, *, *, not-married, *, *, male, *, 89965
17 - 21, *, *, not-married, *, *, male, *, 28970
17 - 21, *, *, not-married, *, *, male, *, 35238
17 - 21, *, *, not-married, *, *, male, *, 44188
17 - 21, *, *, not-married, *, *, male, *, 93616
17 - 21, *, *, not-married, *, *, male, *, 93481
17 - 21, *, *, not-married, *, *, male, *, 64326
17 - 21, *, *, not-married, *, *, male, *, 83095
17 - 21, *, *, not-married, *, *, male, *, 45109
17 - 21, *, *, not-married, *, *, male, *, 99498
17 - 21, *, *, not-married, *, *, male, *, 42056
17 - 21, *, *, not-married, *, *, male, *, 75792
17 - 21, *, *, not-married, *, *, male, *, 31990
17 - 21, *, *, not-married, *, *, male, *, 68321
17 - 21, *, *, not-married, *, *, male, *, 72445
17 - 21, *, *, not-married, *, *, male, *, 67838
17 - 21, *, *, not-married, *, *, male, *, 74498
17 - 21, *, *, not-married, *, *, male, *, 67436
17 - 21, *, *, not-married, *, *, male, *, 60524
17 - 21, *, *, not-married, *, *, male, *, 68089
17 - 21, *, *, not-married, *, *, male, *, 43589
17 - 21, *, *, not-married, *, *, male, *, 64155
17 - 21, *, *, not-married, *, *, male, *, 32245
17 - 21, *, *, not-married, *, *, male, *, 90809
17 - 21, *, *, not-married, *, *, male, *, 48260
17 - 21, *, *, not-married, *, *, male, *, 95154
17 - 21, *, *, not-married, *, *, male, *, 94446
17 - 21, *, *, not-married, *, *, male, *, 47339
17 - 21, *, *, not-married, *, *, male, *, 66603
17 - 21, *, *, not-married, *, *, male, *, 33923
17 - 21, *, *, not-married, *, *, male, *, 67929
17 - 21, *, *, not-married, *, *, male, *, 85341
17 - 21, *, *, not-married, *, *, male, *, 62254
17 - 21, *, *, not-married, *, *, male, *, 82578
17 - 21, *, *, not-married, *, *, male, *, 74259
17 - 21, *, *, not-married, *, *, male, *, 52275
17 - 21, *, *, not-married, *, *, male, *, 71874
17 - 21, *, *, not-married, *, *, male, *, 95422
17 - 21, *, *, not-married, *, *, male, *, 91300
17 - 21, *, *, not-married, *, *, male, *, 87212
17 - 21, *, *, not-married, *, *, male, *, 54974
17 - 21, *, *, not-married, *, *, male, *, 54265
17 - 21, *, *, not-married, *, *, male, *, 88443
17 - 21, *, *, not-married, *, *, male, *, 72172
17 - 21, *, *, not-married, *, *, male, *, 52402
17 - 21, *, *, not-married, *, *, male, *, 65648
17 - 21, *, *, not-married, *, *, male, *, 54826
17 - 21, *, *, not-married, *, *, male, *, 65931
17 - 21, *, *, not-married, *, *, male, *, 57590
17 - 21, *, *, not-married, *, *, male, *, 54038
17 - 21, *, *, not-married, *, *, male, *, 83873
17 - 21, *, *, not-married, *, *, male, *, 89436
17 - 21, *, *, not-married, *, *, male, *, 101478
17 - 21, *, *, not-married, *, *, male, *, 97680
17 - 21, *, *, not-married, *, *, male, *, 68642
17 - 21, *, *, not-married, *, *, male, *, 65911
17 - 21, *, *, not-married, *, *, male, *, 52002
17 - 21, *, *, not-married, *, *, male, *, 62633
17 - 21, *, *, not-married, *, *, male, *, 41729
17 - 21, *, *, not-married, *, *, male, *, 58501
17 - 21, *, *, not-married, *, *, male, *, 41115
17 - 21, *, *, not-married, *, *, male, *, 64754
17 - 21, *, *, not-married, *, *, male, *, 39034
17 - 21, *, *, not-married, *, *, male, *, 39181
17 - 21, *, *, not-married, *, *, male, *, 82888
17 - 21, *, *, not-married, *, *, male, *, 66741
17 - 21, *, *, not-married, *, *, male, *, 41316
17 - 21, *, *, not-married, *, *, male, *, 61572
17 - 21, *, *, not-married, *, *, male, *, 84272
17 - 21, *, *, not-married, *, *, male, *, 63488
17 - 21, *, *, not-married, *, *, male, *, 61339
17 - 21, *, *, not-married, *, *, male, *, 66558
17 - 21, *, *, not-married, *, *, male, *, 57046
17 - 21, *, *, not-married, *, *, male, *, 42804
17 - 21, *, *, not-married, *, *, male, *, 54226
17 - 21, *, *, not-married, *, *, male, *, 64405
17 - 21, *, *, not-married, *, *, male, *, 51846
17 - 21, *, *, not-married, *, *, male, *, 63273
17 - 21, *, *, not-married, *, *, male, *, 64690
17 - 21, *, *, not-married, *, *, male, *, 47162
17 - 21, *, *, not-married, *, *, male, *, 42894
17 - 21, *, *, not-married, *, *, male, *, 36484
17 - 21, *, *, not-married, *, *, male, *, 77325
17 - 21, *, *, not-married, *, *, male, *, 50997
17 - 21, *, *, not-married, *, *, male, *, 99600
17 - 21, *, *, not-married, *, *, male, *, 79210
17 - 21, *, *, not-married, *, *, male, *, 45596
17 - 21, *, *, not-married, *, *, male, *, 64352
17 - 21, *, *, not-married, *, *, male, *, 67397
17 - 21, *, *, not-married, *, *, male, *, 85953
17 - 21, *, *, not-married, *, *, male, *, 54362
17 - 21, *, *, not-married, *, *, male, *, 41585
17 - 21, *, *, not-married, *, *, male, *, 45483
17 - 21, *, *, not-married, *, *, male, *, 48483
17 - 21, *, *, not-married, *, *, male, *, 76009
17 - 21, *, *, not-married, *, *, male, *, 58206
17 - 21, *, *, not-married, *, *, male, *, 98145
17 - 21, *, *, not-married, *, *, male, *, 90015
17 - 21, *, *, not-married, *, *, male, *, 31666
17 - 21, *, *, not-married, *, *, male, *, 55906
17 - 21, *, *, not-married, *, *, male, *, 98777
17 - 21, *, *, not-married, *, *, male, *, 88329
17 - 21, *, *, not-married, *, *, male, *, 92569
17 - 21, *, *, not-married, *, *, male, *, 56879
17 - 21, *, *, not-married, *, *, male, *, 31769
17 - 21, *, *, not-married, *, *, male, *, 79648
17 - 21, *, *, not-married, *, *, male, *, 97853
17 - 21, *, *, not-married, *, *, male, *, 68032
17 - 21, *, *, not-married, *, *, male, *, 41220
17 - 21, *, *, not-married, *, *, male, *, 47575
17 - 21, *, *, not-married, *, *, male, *, 99505
17 - 21, *, *, not-married, *, *, male, *, 75339
17 - 21, *, *, not-married, *, *, male, *, 76190
17 - 21, *, *, not-married, *, *, male, *, 78582
17 - 21, *, *, not-married, *, *, male, *, 51411
17 - 21, *, *, not-married, *, *, male, *, 73409
17 - 21, *, *, not-married, *, *, male, *, 58746
17 - 21, *, *, not-married, *, *, male, *, 76365
17 - 21, *, *, not-married, *, *, male, *, 86647
17 - 21, *, *, not-married, *, *, male, *, 64273
17 - 21, *, *, not-married, *, *, male, *, 60437
17 - 21, *, *, not-married, *, *, male, *, 43517
17 - 21, *, *, not-married, *, *, male, *, 87043
17 - 21, *, *, not-married, *, *, male, *, 52240
17 - 21, *, *, not-married, *, *, male, *, 85813
17 - 21, *, *, not-married, *, *, male, *, 46178
17 - 21, *, *, not-married, *, *, male, *, 50396
17 - 21, *, *, not-married, *, *, male, *, 75908
17 - 21, *, *, not-married, *, *, male, *, 139504
17 - 21, *, *, not-married, *, *, male, *, 78599
17 - 21, *, *, not-married, *, *, male, *, 37416
17 - 21, *, *, not-married, *, *, male, *, 49219
17 - 21, *, *, not-married, *, *, male, *, 93694
17 - 21, *, *, not-married, *, *, male, *, 39102
17 - 21, *, *, not-married, *, *, male, *, 93979
17 - 21, *, *, not-married, *, *, male, *, 87368
17 - 21, *, *, not-married, *, *, male, *, 49052
17 - 21, *, *, not-married, *, *, male, *, 85159
17 - 21, *, *, not-married, *, *, male, *, 46686
17 - 21, *, *, not-married, *, *, male, *, 63285
17 - 21, *, *, not-married, *, *, male, *, 47983
17 - 21, *, *, not-married, *, *, male, *, 54302
17 - 21, *, *, not-married, *, *, male, *, 64815
17 - 21, *, *, not-married, *, *, male, *, 36829
17 - 21, *, *, not-married, *, *, male, *, 81925
17 - 21, *, *, not-married, *, *, male, *, 57093
17 - 21, *, *, not-married, *, *, male, *, 57986
17 - 21, *, *, not-married, *, *, male, *, 60579
17 - 21, *, *, not-married, *, *, male, *, 86644
17 - 21, *, *, not-married, *, *, male, *, 47364
17 - 21, *, *, not-married, *, *, male, *, 41094
17 - 21, *, *, not-married, *, *, male, *, 83660
17 - 21, *, *, not-married, *, *, male, *, 44492
17 - 21, *, *, not-married, *, *, male, *, 61922
17 - 21, *, *, not-married, *, *, male, *, 61818
17 - 21, *, *, not-married, *, *, male, *, 51528
17 - 21, *, *, not-married, *, *, male, *, 49908
17 - 21, *, *, not-married, *, *, male, *, 58814
17 - 21, *, *, not-married, *, *, male, *, 78235
17 - 21, *, *, not-married, *, *, male, *, 89175
17 - 21, *, *, not-married, *, *, male, *, 43390
17 - 21, *, *, not-married, *, *, male, *, 79994
17 - 21, *, *, not-married, *, *, male, *, 83210
17 - 21, *, *, not-married, *, *, male, *, 57188
17 - 21, *, *, not-married, *, *, male, *, 44867
17 - 21, *, *, not-married, *, *, male, *, 56175
17 - 21, *, *, not-married, *, *, male, *, 89354
17 - 21, *, *, not-married, *, *, male, *, 72510
17 - 21, *, *, not-married, *, *, male, *, 40106
17 - 21, *, *, not-married, *, *, male, *, 62222
17 - 21, *, *, not-married, *, *, male, *, 61695
17 - 21, *, *, not-married, *, *, male, *, 70932
17 - 21, *, *, not-married, *, *, male, *, 70073
17 - 21, *, *, not-married, *, *, male, *, 60268
17 - 21, *, *, not-married, *, *, male, *, 63361
17 - 21, *, *, not-married, *, *, male, *, 51529
17 - 21, *, *, not-married, *, *, male, *, 90227
17 - 21, *, *, not-married, *, *, male, *, 78350
17 - 21, *, *, not-married, *, *, male, *, 55921
17 - 21, *, *, not-married, *, *, male, *, 51133
17 - 21, *, *, not-married, *, *, male, *, 74310
17 - 21, *, *, not-married, *, *, male, *, 47504
17 - 21, *, *, not-married, *, *, male, *, 57602
17 - 21, *, *, not-married, *, *, male, *, 73362
17 - 21, *, *, not-married, *, *, male, *, 86688
17 - 21, *, *, not-married, *, *, male, *, 41145
17 - 21, *, *, not-married, *, *, male, *, 49773
17 - 21, *, *, not-married, *, *, male, *, 40735
17 - 21, *, *, not-married, *, *, male, *, 76405
17 - 21, *, *, not-married, *, *, male, *, 68661
17 - 21, *, *, not-married, *, *, male, *, 59890
17 - 21, *, *, not-married, *, *, male, *, 89660
17 - 21, *, *, not-married, *, *, male, *, 90132
17 - 21, *, *, not-married, *, *, male, *, 61592
17 - 21, *, *, not-married, *, *, male, *, 54436
17 - 21, *, *, not-married, *, *, male, *, 15561
17 - 21, *, *, not-married, *, *, male, *, 70343
17 - 21, *, *, not-married, *, *, male, *, 59323
17 - 21, *, *, not-married, *, *, male, *, 71346
17 - 21, *, *, not-married, *, *, male, *, 60926
17 - 21, *, *, not-married, *, *, male, *, 94977
17 - 21, *, *, not-married, *, *, male, *, 83255
17 - 21, *, *, not-married, *, *, male, *, 51396
17 - 21, *, *, not-married, *, *, male, *, 58544
17 - 21, *, *, not-married, *, *, male, *, 61184
17 - 21, *, *, not-married, *, *, male, *, 68724
17 - 21, *, *, not-married, *, *, male, *, 83124
17 - 21, *, *, not-married, *, *, male, *, 46405
17 - 21, *, *, not-married, *, *, male, *, 88005
17 - 21, *, *, not-married, *, *, male, *, 73040
17 - 21, *, *, not-married, *, *, male, *, 50566
17 - 21, *, *, not-married, *, *, male, *, 52437
17 - 21, *, *, not-married, *, *, male, *, 85019
17 - 21, *, *, not-married, *, *, male, *, 39653
17 - 21, *, *, not-married, *, *, male, *, 71167
17 - 21, *, *, not-married, *, *, male, *, 74409
17 - 21, *, *, not-married, *, *, male, *, 91077
17 - 21, *, *, not-married, *, *, male, *, 87273
17 - 21, *, *, not-married, *, *, male, *, 74739
17 - 21, *, *, not-married, *, *, male, *, 86804
17 - 21, *, *, not-married, *, *, male, *, 52153
17 - 21, *, *, not-married, *, *, male, *, 41621
17 - 21, *, *, not-married, *, *, male, *, 52436
