20 - 26, *, pre-primary, married, *, *, *, *, 9363
21, *, hs-grad, never-married, craft-repair, *, male, *, 87339
21, *, hs-grad, never-married, craft-repair, *, male, *, 38291
21, *, hs-grad, never-married, craft-repair, *, male, *, 69990
21, *, hs-grad, never-married, craft-repair, *, male, *, 43997
21, *, hs-grad, never-married, craft-repair, *, male, *, 75829
21, *, hs-grad, never-married, craft-repair, *, male, *, 41043
21, *, hs-grad, never-married, craft-repair, *, male, *, 50363
21, *, hs-grad, never-married, craft-repair, *, male, *, 46314
21, *, hs-grad, never-married, craft-repair, *, male, *, 94279
21, *, hs-grad, never-married, craft-repair, *, male, *, 44943
21, *, hs-grad, never-married, craft-repair, *, male, *, 78572
21, *, hs-grad, never-married, craft-repair, *, male, *, 39149
21, *, hs-grad, never-married, craft-repair, *, male, *, 54837
21, *, hs-grad, never-married, craft-repair, *, male, *, 41784
21, *, hs-grad, never-married, craft-repair, *, male, *, 77672
21, *, hs-grad, never-married, craft-repair, *, male, *, 84455
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 66832
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 44179
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 75133
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 66360
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 65249
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 42894
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 81982
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 40198
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 79948
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 93650
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 93969
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 59278
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 39095
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 49511
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 69517
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 73090
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 93632
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 91562
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 93230
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 88801
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 68107
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 59880
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 47126
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 46733
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 40770
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 66251
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 57037
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 67601
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 52917
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 76652
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 57379
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 66029
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 87315
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 82726
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 66101
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 66460
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 63737
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 65410
22 - 23, non-government, hs-grad, never-married, craft-repair, *, male, *, 62752
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 48022
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 99507
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 46405
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 71407
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 75109
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 85019
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 91077
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 86804
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 70389
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 84569
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 95674
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 73038
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 40889
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 63326
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 79969
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 93430
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 65021
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 81881
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 75442
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 95451
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 59299
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 50936
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 85865
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 47140
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 73626
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 69782
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 96041
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 78459
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 74521
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 52207
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 71656
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 72434
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 64545
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 97355
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 88609
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 55651
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 88536
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 57744
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 88738
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 46300
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 46802
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 70715
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 82677
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 80604
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 59217
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 78579
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 87676
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 50189
17 - 23, *, some-college, never-married, craft-repair, *, male, north-america, 92411
18 - 21, private, hs-grad, never-married, machine-op-inspct, *, male, *, 61158
18 - 21, private, hs-grad, never-married, machine-op-inspct, *, male, *, 90180
18 - 21, private, hs-grad, never-married, machine-op-inspct, *, male, *, 37518
18 - 21, private, hs-grad, never-married, machine-op-inspct, *, male, *, 49216
18 - 21, private, hs-grad, never-married, machine-op-inspct, *, male, *, 76740
18 - 21, private, hs-grad, never-married, machine-op-inspct, *, male, *, 73790
18 - 21, private, hs-grad, never-married, machine-op-inspct, *, male, *, 59933
18 - 21, private, hs-grad, never-married, machine-op-inspct, *, male, *, 52538
18 - 21, private, hs-grad, never-married, machine-op-inspct, *, male, *, 94069
18 - 21, private, hs-grad, never-married, machine-op-inspct, *, male, *, 70390
18 - 21, private, hs-grad, never-married, machine-op-inspct, *, male, *, 63286
18 - 21, private, hs-grad, never-married, machine-op-inspct, *, male, *, 88096
18 - 21, private, hs-grad, never-married, machine-op-inspct, *, male, *, 37420
18 - 21, private, hs-grad, never-married, machine-op-inspct, *, male, *, 57756
18 - 21, private, hs-grad, never-married, machine-op-inspct, *, male, *, 81438
18 - 21, private, hs-grad, never-married, machine-op-inspct, *, male, *, 52646
18 - 21, private, hs-grad, never-married, machine-op-inspct, *, male, *, 69492
18 - 21, private, hs-grad, never-married, machine-op-inspct, *, male, *, 36956
18 - 21, private, hs-grad, never-married, machine-op-inspct, *, male, *, 70067
