20 - 37, *, pre-primary, married, *, *, *, *, 8828
18 - 37, government, pre-university, not-married, other-service, *, *, *, 57778
18 - 37, government, pre-university, not-married, other-service, *, *, *, 64698
18 - 37, government, pre-university, not-married, other-service, *, *, *, 69023
18 - 37, government, pre-university, not-married, other-service, *, *, *, 85996
18 - 37, government, pre-university, not-married, other-service, *, *, *, 39370
18 - 37, government, pre-university, not-married, other-service, *, *, *, 51348
18 - 37, government, pre-university, not-married, other-service, *, *, *, 67090
18 - 37, government, pre-university, not-married, other-service, *, *, *, 89415
18 - 37, government, pre-university, not-married, other-service, *, *, *, 99614
18 - 37, government, pre-university, not-married, other-service, *, *, *, 48164
18 - 37, government, pre-university, not-married, other-service, *, *, *, 43782
18 - 37, government, pre-university, not-married, other-service, *, *, *, 40103
18 - 37, government, pre-university, not-married, other-service, *, *, *, 45862
18 - 37, government, pre-university, not-married, other-service, *, *, *, 85848
18 - 37, government, pre-university, not-married, other-service, *, *, *, 77367
18 - 37, government, pre-university, not-married, other-service, *, *, *, 55350
18 - 37, government, pre-university, not-married, other-service, *, *, *, 83264
18 - 37, government, pre-university, not-married, other-service, *, *, *, 61062
18 - 37, government, pre-university, not-married, other-service, *, *, *, 47896
18 - 37, government, pre-university, not-married, other-service, *, *, *, 74334
18 - 37, government, pre-university, not-married, other-service, *, *, *, 89975
18 - 37, government, pre-university, not-married, other-service, *, *, *, 53322
18 - 37, government, pre-university, not-married, other-service, *, *, *, 85714
18 - 37, government, pre-university, not-married, other-service, *, *, *, 64951
18 - 37, government, pre-university, not-married, other-service, *, *, *, 48002
18 - 37, government, pre-university, not-married, other-service, *, *, *, 90267
18 - 37, government, pre-university, not-married, other-service, *, *, *, 83108
18 - 37, government, pre-university, not-married, other-service, *, *, *, 49006
18 - 37, government, pre-university, not-married, other-service, *, *, *, 89334
18 - 37, government, pre-university, not-married, other-service, *, *, *, 73954
18 - 37, government, pre-university, not-married, other-service, *, *, *, 41979
18 - 37, government, pre-university, not-married, other-service, *, *, *, 55032
18 - 37, government, pre-university, not-married, other-service, *, *, *, 92049
18 - 37, government, pre-university, not-married, other-service, *, *, *, 44009
18 - 37, government, pre-university, not-married, other-service, *, *, *, 58960
18 - 37, government, pre-university, not-married, other-service, *, *, *, 50847
18 - 37, government, pre-university, not-married, other-service, *, *, *, 84287
18 - 37, government, pre-university, not-married, other-service, *, *, *, 84876
18 - 37, government, pre-university, not-married, other-service, *, *, *, 51795
18 - 37, government, pre-university, not-married, other-service, *, *, *, 45796
18 - 37, government, pre-university, not-married, other-service, *, *, *, 50518
18 - 37, government, pre-university, not-married, other-service, *, *, *, 43716
18 - 37, government, pre-university, not-married, other-service, *, *, *, 99454
18 - 37, government, pre-university, not-married, other-service, *, *, *, 91924
18 - 37, government, pre-university, not-married, other-service, *, *, *, 50632
18 - 37, government, pre-university, not-married, other-service, *, *, *, 41014
18 - 37, government, pre-university, not-married, other-service, *, *, *, 87263
18 - 37, government, pre-university, not-married, other-service, *, *, *, 38802
18 - 37, government, pre-university, not-married, other-service, *, *, *, 52333
18 - 37, government, pre-university, not-married, other-service, *, *, *, 44849
18 - 37, government, pre-university, not-married, other-service, *, *, *, 54642
18 - 37, government, pre-university, not-married, other-service, *, *, *, 93415
18 - 37, government, pre-university, not-married, other-service, *, *, *, 42118
18 - 37, government, pre-university, not-married, other-service, *, *, *, 91210
18 - 37, government, pre-university, not-married, other-service, *, *, *, 78087
18 - 37, government, pre-university, not-married, other-service, *, *, *, 93085
18 - 37, government, pre-university, not-married, other-service, *, *, *, 77598
18 - 37, government, pre-university, not-married, other-service, *, *, *, 51194
18 - 37, government, pre-university, not-married, other-service, *, *, *, 42017
18 - 37, government, pre-university, not-married, other-service, *, *, *, 89950
18 - 37, government, pre-university, not-married, other-service, *, *, *, 63133
18 - 37, government, pre-university, not-married, other-service, *, *, *, 79509
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 80513
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 37957
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 66352
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 39970
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 39410
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 36550
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 38022
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 62892
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 66308
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 38151
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 61922
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 90748
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 70022
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 37760
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 35489
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 51266
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 67741
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 37000
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 42796
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 68165
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 94552
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 79290
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 94774
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 37025
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 46211
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 60960
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 60626
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 55975
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 92743
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 48588
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 35048
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 48274
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 65699
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 78398
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 46553
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 39977
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 83453
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 70529
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 42068
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 50283
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 89107
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 50037
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 66089
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 62972
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 50067
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 93453
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 87971
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 50316
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 64570
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 57060
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 81922
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 85430
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 84570
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 70218
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 84883
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 55891
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 53271
17 - 22, non-government, hs-grad, never-married, other-service, *, male, *, 93978
