17 - 24, *, *, married, *, *, male, *, 76623
36 - 37, *, *, married, *, *, male, *, 114823
36 - 37, *, *, married, *, *, male, *, 89724
36 - 37, *, *, married, *, *, male, *, 72246
36 - 37, *, *, married, *, *, male, *, 81962
36 - 37, *, *, married, *, *, male, *, 129923
36 - 37, *, *, married, *, *, male, *, 68981
36 - 37, *, *, married, *, *, male, *, 49128
36 - 37, *, *, married, *, *, male, *, 70117
36 - 37, *, *, married, *, *, male, *, 82305
36 - 37, *, *, married, *, *, male, *, 84363
36 - 37, *, *, married, *, *, male, *, 84217
36 - 37, *, *, married, *, *, male, *, 72072
36 - 37, *, *, married, *, *, male, *, 27880
36 - 37, *, *, married, *, *, male, *, 79690
36 - 37, *, *, married, *, *, male, *, 62447
36 - 37, *, *, married, *, *, male, *, 35153
36 - 37, *, *, married, *, *, male, *, 100418
36 - 37, *, *, married, *, *, male, *, 79119
36 - 37, *, *, married, *, *, male, *, 62162
36 - 37, *, *, married, *, *, male, *, 51819
36 - 37, *, *, married, *, *, male, *, 80946
36 - 37, *, *, married, *, *, male, *, 40597
36 - 37, *, *, married, *, *, male, *, 35645
36 - 37, *, *, married, *, *, male, *, 77727
36 - 37, *, *, married, *, *, male, *, 50500
36 - 37, *, *, married, *, *, male, *, 61555
36 - 37, *, *, married, *, *, male, *, 56653
36 - 37, *, *, married, *, *, male, *, 38885
36 - 37, *, *, married, *, *, male, *, 50680
36 - 37, *, *, married, *, *, male, *, 58141
36 - 37, *, *, married, *, *, male, *, 51147
36 - 37, *, *, married, *, *, male, *, 65941
36 - 37, *, *, married, *, *, male, *, 49227
36 - 37, *, *, married, *, *, male, *, 41707
36 - 37, *, *, married, *, *, male, *, 66626
36 - 37, *, *, married, *, *, male, *, 74134
36 - 37, *, *, married, *, *, male, *, 52540
36 - 37, *, *, married, *, *, male, *, 47610
36 - 37, *, *, married, *, *, male, *, 78451
36 - 37, *, *, married, *, *, male, *, 92707
36 - 37, *, *, married, *, *, male, *, 85997
36 - 37, *, *, married, *, *, male, *, 90669
36 - 37, *, *, married, *, *, male, *, 92343
36 - 37, *, *, married, *, *, male, *, 101618
36 - 37, *, *, married, *, *, male, *, 107452
36 - 37, *, *, married, *, *, male, *, 60554
36 - 37, *, *, married, *, *, male, *, 98954
36 - 37, *, *, married, *, *, male, *, 92849
36 - 37, *, *, married, *, *, male, *, 82677
36 - 37, *, *, married, *, *, male, *, 35316
36 - 37, *, *, married, *, *, male, *, 50669
36 - 37, *, *, married, *, *, male, *, 53613
36 - 37, *, *, married, *, *, male, *, 48390
36 - 37, *, *, married, *, *, male, *, 55625
36 - 37, *, *, married, *, *, male, *, 99456
36 - 37, *, *, married, *, *, male, *, 88508
36 - 37, *, *, married, *, *, male, *, 58128
36 - 37, *, *, married, *, *, male, *, 48485
36 - 37, *, *, married, *, *, male, *, 61065
36 - 37, *, *, married, *, *, male, *, 35352
36 - 37, *, *, married, *, *, male, *, 47382
36 - 37, *, *, married, *, *, male, *, 82437
36 - 37, *, *, married, *, *, male, *, 92202
36 - 37, *, *, married, *, *, male, *, 78811
36 - 37, *, *, married, *, *, male, *, 41737
36 - 37, *, *, married, *, *, male, *, 84212
36 - 37, *, *, married, *, *, male, *, 90348
36 - 37, *, *, married, *, *, male, *, 73053
36 - 37, *, *, married, *, *, male, *, 45856
36 - 37, *, *, married, *, *, male, *, 72461
36 - 37, *, *, married, *, *, male, *, 86167
36 - 37, *, *, married, *, *, male, *, 41565
36 - 37, *, *, married, *, *, male, *, 79383
36 - 37, *, *, married, *, *, male, *, 82468
36 - 37, *, *, married, *, *, male, *, 49894
36 - 37, *, *, married, *, *, male, *, 51469
36 - 37, *, *, married, *, *, male, *, 52078
36 - 37, *, *, married, *, *, male, *, 76978
36 - 37, *, *, married, *, *, male, *, 68348
36 - 37, *, *, married, *, *, male, *, 82526
36 - 37, *, *, married, *, *, male, *, 53319
36 - 37, *, *, married, *, *, male, *, 61889
36 - 37, *, *, married, *, *, male, *, 91900
36 - 37, *, *, married, *, *, male, *, 81171
36 - 37, *, *, married, *, *, male, *, 39430
36 - 37, *, *, married, *, *, male, *, 50531
36 - 37, *, *, married, *, *, male, *, 96570
36 - 37, *, *, married, *, *, male, *, 94564
36 - 37, *, *, married, *, *, male, *, 55936
36 - 37, *, *, married, *, *, male, *, 78481
36 - 37, *, *, married, *, *, male, *, 41538
36 - 37, *, *, married, *, *, male, *, 51666
36 - 37, *, *, married, *, *, male, *, 50734
36 - 37, *, *, married, *, *, male, *, 73295
36 - 37, *, *, married, *, *, male, *, 93389
36 - 37, *, *, married, *, *, male, *, 41396
36 - 37, *, *, married, *, *, male, *, 68402
36 - 37, *, *, married, *, *, male, *, 37389
36 - 37, *, *, married, *, *, male, *, 46703
36 - 37, *, *, married, *, *, male, *, 78715
36 - 37, *, *, married, *, *, male, *, 47871
36 - 37, *, *, married, *, *, male, *, 90246
36 - 37, *, *, married, *, *, male, *, 114913
36 - 37, *, *, married, *, *, male, *, 73902
36 - 37, *, *, married, *, *, male, *, 77325
36 - 37, *, *, married, *, *, male, *, 54603
36 - 37, *, *, married, *, *, male, *, 91567
36 - 37, *, *, married, *, *, male, *, 49358
36 - 37, *, *, married, *, *, male, *, 53857
36 - 37, *, *, married, *, *, male, *, 90578
36 - 37, *, *, married, *, *, male, *, 106525
36 - 37, *, *, married, *, *, male, *, 68370
36 - 37, *, *, married, *, *, male, *, 81680
36 - 37, *, *, married, *, *, male, *, 82416
36 - 37, *, *, married, *, *, male, *, 122373
36 - 37, *, *, married, *, *, male, *, 66550
36 - 37, *, *, married, *, *, male, *, 57720
36 - 37, *, *, married, *, *, male, *, 77283
36 - 37, *, *, married, *, *, male, *, 117107
36 - 37, *, *, married, *, *, male, *, 46098
36 - 37, *, *, married, *, *, male, *, 93062
36 - 37, *, *, married, *, *, male, *, 57299
36 - 37, *, *, married, *, *, male, *, 94188
36 - 37, *, *, married, *, *, male, *, 42232
36 - 37, *, *, married, *, *, male, *, 76891
36 - 37, *, *, married, *, *, male, *, 119021
36 - 37, *, *, married, *, *, male, *, 82686
36 - 37, *, *, married, *, *, male, *, 72154
36 - 37, *, *, married, *, *, male, *, 48923
36 - 37, *, *, married, *, *, male, *, 69062
36 - 37, *, *, married, *, *, male, *, 50784
36 - 37, *, *, married, *, *, male, *, 44722
36 - 37, *, *, married, *, *, male, *, 125024
36 - 37, *, *, married, *, *, male, *, 46323
36 - 37, *, *, married, *, *, male, *, 139088
36 - 37, *, *, married, *, *, male, *, 84541
36 - 37, *, *, married, *, *, male, *, 65782
36 - 37, *, *, married, *, *, male, *, 41126
36 - 37, *, *, married, *, *, male, *, 65689
36 - 37, *, *, married, *, *, male, *, 83471
36 - 37, *, *, married, *, *, male, *, 98995
36 - 37, *, *, married, *, *, male, *, 123671
36 - 37, *, *, married, *, *, male, *, 52583
36 - 37, *, *, married, *, *, male, *, 88525
36 - 37, *, *, married, *, *, male, *, 59749
36 - 37, *, *, married, *, *, male, *, 111456
36 - 37, *, *, married, *, *, male, *, 111626
36 - 37, *, *, married, *, *, male, *, 74062
36 - 37, *, *, married, *, *, male, *, 72430
36 - 37, *, *, married, *, *, male, *, 63755
36 - 37, *, *, married, *, *, male, *, 97026
36 - 37, *, *, married, *, *, male, *, 56151
36 - 37, *, *, married, *, *, male, *, 49437
36 - 37, *, *, married, *, *, male, *, 61165
36 - 37, *, *, married, *, *, male, *, 49889
36 - 37, *, *, married, *, *, male, *, 63112
36 - 37, *, *, married, *, *, male, *, 98590
36 - 37, *, *, married, *, *, male, *, 92177
36 - 37, *, *, married, *, *, male, *, 65519
36 - 37, *, *, married, *, *, male, *, 123105
36 - 37, *, *, married, *, *, male, *, 80672
36 - 37, *, *, married, *, *, male, *, 119299
36 - 37, *, *, married, *, *, male, *, 80929
36 - 37, *, *, married, *, *, male, *, 74962
36 - 37, *, *, married, *, *, male, *, 64690
36 - 37, *, *, married, *, *, male, *, 63050
36 - 37, *, *, married, *, *, male, *, 90290
36 - 37, *, *, married, *, *, male, *, 54957
36 - 37, *, *, married, *, *, male, *, 101862
36 - 37, *, *, married, *, *, male, *, 69730
36 - 37, *, *, married, *, *, male, *, 94887
36 - 37, *, *, married, *, *, male, *, 99010
36 - 37, *, *, married, *, *, male, *, 96207
36 - 37, *, *, married, *, *, male, *, 109014
36 - 37, *, *, married, *, *, male, *, 50453
36 - 37, *, *, married, *, *, male, *, 73166
36 - 37, *, *, married, *, *, male, *, 76875
36 - 37, *, *, married, *, *, male, *, 77607
36 - 37, *, *, married, *, *, male, *, 69692
36 - 37, *, *, married, *, *, male, *, 58352
36 - 37, *, *, married, *, *, male, *, 119603
36 - 37, *, *, married, *, *, male, *, 51263
36 - 37, *, *, married, *, *, male, *, 104239
36 - 37, *, *, married, *, *, male, *, 57478
36 - 37, *, *, married, *, *, male, *, 58595
36 - 37, *, *, married, *, *, male, *, 55543
36 - 37, *, *, married, *, *, male, *, 48421
36 - 37, *, *, married, *, *, male, *, 85909
36 - 37, *, *, married, *, *, male, *, 77133
36 - 37, *, *, married, *, *, male, *, 117901
36 - 37, *, *, married, *, *, male, *, 92553
36 - 37, *, *, married, *, *, male, *, 40445
36 - 37, *, *, married, *, *, male, *, 42940
36 - 37, *, *, married, *, *, male, *, 115976
36 - 37, *, *, married, *, *, male, *, 66971
36 - 37, *, *, married, *, *, male, *, 82335
36 - 37, *, *, married, *, *, male, *, 59652
36 - 37, *, *, married, *, *, male, *, 73474
36 - 37, *, *, married, *, *, male, *, 52685
36 - 37, *, *, married, *, *, male, *, 52602
36 - 37, *, *, married, *, *, male, *, 75436
36 - 37, *, *, married, *, *, male, *, 62606
36 - 37, *, *, married, *, *, male, *, 69838
36 - 37, *, *, married, *, *, male, *, 65087
36 - 37, *, *, married, *, *, male, *, 104933
36 - 37, *, *, married, *, *, male, *, 68788
36 - 37, *, *, married, *, *, male, *, 62712
36 - 37, *, *, married, *, *, male, *, 71417
36 - 37, *, *, married, *, *, male, *, 48610
36 - 37, *, *, married, *, *, male, *, 55486
36 - 37, *, *, married, *, *, male, *, 66462
36 - 37, *, *, married, *, *, male, *, 66939
36 - 37, *, *, married, *, *, male, *, 55893
36 - 37, *, *, married, *, *, male, *, 98847
36 - 37, *, *, married, *, *, male, *, 109658
36 - 37, *, *, married, *, *, male, *, 97814
36 - 37, *, *, married, *, *, male, *, 52735
36 - 37, *, *, married, *, *, male, *, 56032
36 - 37, *, *, married, *, *, male, *, 56678
36 - 37, *, *, married, *, *, male, *, 75734
36 - 37, *, *, married, *, *, male, *, 68970
36 - 37, *, *, married, *, *, male, *, 44887
36 - 37, *, *, married, *, *, male, *, 106141
36 - 37, *, *, married, *, *, male, *, 88627
36 - 37, *, *, married, *, *, male, *, 63403
36 - 37, *, *, married, *, *, male, *, 92305
36 - 37, *, *, married, *, *, male, *, 78087
36 - 37, *, *, married, *, *, male, *, 68206
36 - 37, *, *, married, *, *, male, *, 97054
36 - 37, *, *, married, *, *, male, *, 57622
36 - 37, *, *, married, *, *, male, *, 88631
36 - 37, *, *, married, *, *, male, *, 69437
36 - 37, *, *, married, *, *, male, *, 24158
36 - 37, *, *, married, *, *, male, *, 39854
36 - 37, *, *, married, *, *, male, *, 75480
36 - 37, *, *, married, *, *, male, *, 35907
36 - 37, *, *, married, *, *, male, *, 56595
36 - 37, *, *, married, *, *, male, *, 71461
36 - 37, *, *, married, *, *, male, *, 58704
36 - 37, *, *, married, *, *, male, *, 72471
36 - 37, *, *, married, *, *, male, *, 68612
36 - 37, *, *, married, *, *, male, *, 84216
36 - 37, *, *, married, *, *, male, *, 101831
36 - 37, *, *, married, *, *, male, *, 116410
36 - 37, *, *, married, *, *, male, *, 79906
36 - 37, *, *, married, *, *, male, *, 49391
36 - 37, *, *, married, *, *, male, *, 107786
36 - 37, *, *, married, *, *, male, *, 65655
36 - 37, *, *, married, *, *, male, *, 96067
36 - 37, *, *, married, *, *, male, *, 93296
36 - 37, *, *, married, *, *, male, *, 58399
36 - 37, *, *, married, *, *, male, *, 73458
36 - 37, *, *, married, *, *, male, *, 80692
36 - 37, *, *, married, *, *, male, *, 106725
36 - 37, *, *, married, *, *, male, *, 46802
36 - 37, *, *, married, *, *, male, *, 94545
36 - 37, *, *, married, *, *, male, *, 36423
36 - 37, *, *, married, *, *, male, *, 68934
36 - 37, *, *, married, *, *, male, *, 92509
36 - 37, *, *, married, *, *, male, *, 39601
36 - 37, *, *, married, *, *, male, *, 83765
36 - 37, *, *, married, *, *, male, *, 87490
36 - 37, *, *, married, *, *, male, *, 61142
36 - 37, *, *, married, *, *, male, *, 70117
36 - 37, *, *, married, *, *, male, *, 80811
36 - 37, *, *, married, *, *, male, *, 60438
36 - 37, *, *, married, *, *, male, *, 44939
36 - 37, *, *, married, *, *, male, *, 90541
36 - 37, *, *, married, *, *, male, *, 98280
36 - 37, *, *, married, *, *, male, *, 86680
36 - 37, *, *, married, *, *, male, *, 90251
36 - 37, *, *, married, *, *, male, *, 75468
36 - 37, *, *, married, *, *, male, *, 41200
36 - 37, *, *, married, *, *, male, *, 91557
36 - 37, *, *, married, *, *, male, *, 87021
36 - 37, *, *, married, *, *, male, *, 49300
36 - 37, *, *, married, *, *, male, *, 85736
36 - 37, *, *, married, *, *, male, *, 87497
36 - 37, *, *, married, *, *, male, *, 44144
36 - 37, *, *, married, *, *, male, *, 50607
36 - 37, *, *, married, *, *, male, *, 44336
36 - 37, *, *, married, *, *, male, *, 79534
36 - 37, *, *, married, *, *, male, *, 46420
36 - 37, *, *, married, *, *, male, *, 84744
36 - 37, *, *, married, *, *, male, *, 117144
36 - 37, *, *, married, *, *, male, *, 50001
36 - 37, *, *, married, *, *, male, *, 78994
36 - 37, *, *, married, *, *, male, *, 48794
36 - 37, *, *, married, *, *, male, *, 60883
36 - 37, *, *, married, *, *, male, *, 71143
36 - 37, *, *, married, *, *, male, *, 66590
36 - 37, *, *, married, *, *, male, *, 90490
36 - 37, *, *, married, *, *, male, *, 62254
36 - 37, *, *, married, *, *, male, *, 55097
36 - 37, *, *, married, *, *, male, *, 66059
36 - 37, *, *, married, *, *, male, *, 122586
36 - 37, *, *, married, *, *, male, *, 94495
36 - 37, *, *, married, *, *, male, *, 77594
36 - 37, *, *, married, *, *, male, *, 49928
36 - 37, *, *, married, *, *, male, *, 62274
36 - 37, *, *, married, *, *, male, *, 72579
36 - 37, *, *, married, *, *, male, *, 42825
36 - 37, *, *, married, *, *, male, *, 43353
36 - 37, *, *, married, *, *, male, *, 76523
36 - 37, *, *, married, *, *, male, *, 99199
36 - 37, *, *, married, *, *, male, *, 21840
36 - 37, *, *, married, *, *, male, *, 71224
36 - 37, *, *, married, *, *, male, *, 80908
36 - 37, *, *, married, *, *, male, *, 93242
36 - 37, *, *, married, *, *, male, *, 51404
36 - 37, *, *, married, *, *, male, *, 76245
36 - 37, *, *, married, *, *, male, *, 93515
36 - 37, *, *, married, *, *, male, *, 87536
36 - 37, *, *, married, *, *, male, *, 79567
36 - 37, *, *, married, *, *, male, *, 78985
36 - 37, *, *, married, *, *, male, *, 75070
36 - 37, *, *, married, *, *, male, *, 139332
36 - 37, *, *, married, *, *, male, *, 99373
36 - 37, *, *, married, *, *, male, *, 83585
36 - 37, *, *, married, *, *, male, *, 68058
36 - 37, *, *, married, *, *, male, *, 37564
36 - 37, *, *, married, *, *, male, *, 84153
36 - 37, *, *, married, *, *, male, *, 66722
36 - 37, *, *, married, *, *, male, *, 38145
36 - 37, *, *, married, *, *, male, *, 60526
36 - 37, *, *, married, *, *, male, *, 51531
36 - 37, *, *, married, *, *, male, *, 81415
36 - 37, *, *, married, *, *, male, *, 92564
36 - 37, *, *, married, *, *, male, *, 61745
36 - 37, *, *, married, *, *, male, *, 88407
36 - 37, *, *, married, *, *, male, *, 90677
36 - 37, *, *, married, *, *, male, *, 92006
36 - 37, *, *, married, *, *, male, *, 118930
36 - 37, *, *, married, *, *, male, *, 37148
36 - 37, *, *, married, *, *, male, *, 127726
36 - 37, *, *, married, *, *, male, *, 28842
36 - 37, *, *, married, *, *, male, *, 78419
36 - 37, *, *, married, *, *, male, *, 66014
36 - 37, *, *, married, *, *, male, *, 67927
36 - 37, *, *, married, *, *, male, *, 90247
36 - 37, *, *, married, *, *, male, *, 93326
36 - 37, *, *, married, *, *, male, *, 80943
36 - 37, *, *, married, *, *, male, *, 69996
36 - 37, *, *, married, *, *, male, *, 94335
36 - 37, *, *, married, *, *, male, *, 98496
36 - 37, *, *, married, *, *, male, *, 56290
36 - 37, *, *, married, *, *, male, *, 72956
36 - 37, *, *, married, *, *, male, *, 54254
36 - 37, *, *, married, *, *, male, *, 85213
36 - 37, *, *, married, *, *, male, *, 63894
36 - 37, *, *, married, *, *, male, *, 62905
36 - 37, *, *, married, *, *, male, *, 59061
36 - 37, *, *, married, *, *, male, *, 42964
36 - 37, *, *, married, *, *, male, *, 83580
36 - 37, *, *, married, *, *, male, *, 72296
36 - 37, *, *, married, *, *, male, *, 56814
36 - 37, *, *, married, *, *, male, *, 40227
36 - 37, *, *, married, *, *, male, *, 87549
36 - 37, *, *, married, *, *, male, *, 58764
36 - 37, *, *, married, *, *, male, *, 101837
36 - 37, *, *, married, *, *, male, *, 43597
36 - 37, *, *, married, *, *, male, *, 92539
36 - 37, *, *, married, *, *, male, *, 57096
36 - 37, *, *, married, *, *, male, *, 96212
36 - 37, *, *, married, *, *, male, *, 36593
36 - 37, *, *, married, *, *, male, *, 71218
36 - 37, *, *, married, *, *, male, *, 78672
36 - 37, *, *, married, *, *, male, *, 73011
36 - 37, *, *, married, *, *, male, *, 42952
36 - 37, *, *, married, *, *, male, *, 62185
36 - 37, *, *, married, *, *, male, *, 55651
36 - 37, *, *, married, *, *, male, *, 62181
36 - 37, *, *, married, *, *, male, *, 78825
36 - 37, *, *, married, *, *, male, *, 98859
36 - 37, *, *, married, *, *, male, *, 118619
36 - 37, *, *, married, *, *, male, *, 96618
36 - 37, *, *, married, *, *, male, *, 59030
36 - 37, *, *, married, *, *, male, *, 103254
36 - 37, *, *, married, *, *, male, *, 133066
36 - 37, *, *, married, *, *, male, *, 61250
36 - 37, *, *, married, *, *, male, *, 45861
36 - 37, *, *, married, *, *, male, *, 127462
36 - 37, *, *, married, *, *, male, *, 91734
36 - 37, *, *, married, *, *, male, *, 91426
36 - 37, *, *, married, *, *, male, *, 70249
36 - 37, *, *, married, *, *, male, *, 87365
36 - 37, *, *, married, *, *, male, *, 59125
36 - 37, *, *, married, *, *, male, *, 53861
36 - 37, *, *, married, *, *, male, *, 93395
36 - 37, *, *, married, *, *, male, *, 93345
36 - 37, *, *, married, *, *, male, *, 114625
36 - 37, *, *, married, *, *, male, *, 48528
36 - 37, *, *, married, *, *, male, *, 69235
36 - 37, *, *, married, *, *, male, *, 109291
