20 - 26, *, pre-primary, married, *, *, *, *, 43685
22 - 31, government, pre-university, married, customer-service, *, male, *, 62529
22 - 31, government, pre-university, married, customer-service, *, male, *, 87449
22 - 31, government, pre-university, married, customer-service, *, male, *, 93521
22 - 31, government, pre-university, married, customer-service, *, male, *, 66493
22 - 31, government, pre-university, married, customer-service, *, male, *, 130230
22 - 31, government, pre-university, married, customer-service, *, male, *, 187994
22 - 31, government, pre-university, married, customer-service, *, male, *, 127165
22 - 31, government, pre-university, married, customer-service, *, male, *, 60220
22 - 31, government, pre-university, married, customer-service, *, male, *, 42464
22 - 31, government, pre-university, married, customer-service, *, male, *, 115278
22 - 31, government, pre-university, married, customer-service, *, male, *, 198279
22 - 31, government, pre-university, married, customer-service, *, male, *, 78416
22 - 31, government, pre-university, married, customer-service, *, male, *, 52212
22 - 31, government, pre-university, married, customer-service, *, male, *, 23858
22 - 31, government, pre-university, married, customer-service, *, male, *, 136733
22 - 31, government, pre-university, married, customer-service, *, male, *, 69797
22 - 31, government, pre-university, married, customer-service, *, male, *, 149935
22 - 31, government, pre-university, married, customer-service, *, male, *, 104639
22 - 31, government, pre-university, married, customer-service, *, male, *, 118621
22 - 31, government, pre-university, married, customer-service, *, male, *, 114138
22 - 31, government, pre-university, married, customer-service, *, male, *, 132758
22 - 31, government, pre-university, married, customer-service, *, male, *, 194391
22 - 31, government, pre-university, married, customer-service, *, male, *, 150484
22 - 31, government, pre-university, married, customer-service, *, male, *, 54063
22 - 31, government, pre-university, married, customer-service, *, male, *, 51719
32 - 37, government, pre-university, married, customer-service, *, male, *, 37421
32 - 37, government, pre-university, married, customer-service, *, male, *, 96512
32 - 37, government, pre-university, married, customer-service, *, male, *, 180199
32 - 37, government, pre-university, married, customer-service, *, male, *, 21088
32 - 37, government, pre-university, married, customer-service, *, male, *, 189313
32 - 37, government, pre-university, married, customer-service, *, male, *, 93573
32 - 37, government, pre-university, married, customer-service, *, male, *, 97065
32 - 37, government, pre-university, married, customer-service, *, male, *, 126653
32 - 37, government, pre-university, married, customer-service, *, male, *, 180252
32 - 37, government, pre-university, married, customer-service, *, male, *, 164364
32 - 37, government, pre-university, married, customer-service, *, male, *, 128008
32 - 37, government, pre-university, married, customer-service, *, male, *, 49758
32 - 37, government, pre-university, married, customer-service, *, male, *, 28534
32 - 37, government, pre-university, married, customer-service, *, male, *, 171208
32 - 37, government, pre-university, married, customer-service, *, male, *, 72849
32 - 37, government, pre-university, married, customer-service, *, male, *, 150006
32 - 37, government, pre-university, married, customer-service, *, male, *, 32814
32 - 37, government, pre-university, married, customer-service, *, male, *, 112317
32 - 37, government, pre-university, married, customer-service, *, male, *, 84777
32 - 37, government, pre-university, married, customer-service, *, male, *, 40856
32 - 37, government, pre-university, married, customer-service, *, male, *, 135804
32 - 37, government, pre-university, married, customer-service, *, male, *, 40841
32 - 37, government, pre-university, married, customer-service, *, male, *, 82201
32 - 37, government, pre-university, married, customer-service, *, male, *, 59258
32 - 37, government, pre-university, married, customer-service, *, male, *, 21562
32 - 37, government, pre-university, married, customer-service, *, male, *, 128065
32 - 37, government, pre-university, married, customer-service, *, male, *, 134654
32 - 37, government, pre-university, married, customer-service, *, male, *, 67527
19 - 37, government, pre-university, married, customer-service, *, female, *, 163638
19 - 37, government, pre-university, married, customer-service, *, female, *, 141306
19 - 37, government, pre-university, married, customer-service, *, female, *, 143647
19 - 37, government, pre-university, married, customer-service, *, female, *, 183922
19 - 37, government, pre-university, married, customer-service, *, female, *, 199462
19 - 37, government, pre-university, married, customer-service, *, female, *, 82597
19 - 37, government, pre-university, married, customer-service, *, female, *, 18275
19 - 37, government, pre-university, married, customer-service, *, female, *, 75876
19 - 37, government, pre-university, married, customer-service, *, female, *, 170648
19 - 37, government, pre-university, married, customer-service, *, female, *, 77401
19 - 37, government, pre-university, married, customer-service, *, female, *, 193612
19 - 37, government, pre-university, married, customer-service, *, female, *, 147525
19 - 37, government, pre-university, married, customer-service, *, female, *, 162883
19 - 37, government, pre-university, married, customer-service, *, female, *, 13919
19 - 37, government, pre-university, married, customer-service, *, female, *, 132147
19 - 37, government, pre-university, married, customer-service, *, female, *, 72870
19 - 37, government, pre-university, married, customer-service, *, female, *, 86976
19 - 37, government, pre-university, married, customer-service, *, female, *, 134742
19 - 37, government, pre-university, married, customer-service, *, female, *, 38717
19 - 37, government, pre-university, married, customer-service, *, female, *, 199478
19 - 37, government, pre-university, married, customer-service, *, female, *, 169165
19 - 37, government, pre-university, married, customer-service, *, female, *, 61273
19 - 37, government, pre-university, married, customer-service, *, female, *, 124947
19 - 37, government, pre-university, married, customer-service, *, female, *, 169148
19 - 37, government, pre-university, married, customer-service, *, female, *, 69919
19 - 37, government, pre-university, married, customer-service, *, female, *, 148967
19 - 37, government, pre-university, married, customer-service, *, female, *, 96970
19 - 37, government, pre-university, married, customer-service, *, female, *, 187652
19 - 37, government, pre-university, married, customer-service, *, female, *, 46718
19 - 37, government, pre-university, married, customer-service, *, female, *, 148592
19 - 37, government, pre-university, married, customer-service, *, female, *, 158497
19 - 37, government, pre-university, married, customer-service, *, female, *, 130706
19 - 37, government, pre-university, married, customer-service, *, female, *, 102956
19 - 37, government, pre-university, married, customer-service, *, female, *, 184516
19 - 37, government, pre-university, married, customer-service, *, female, *, 74493
19 - 37, government, pre-university, married, customer-service, *, female, *, 98297
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 182065
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 15587
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 78699
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 118582
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 176634
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 112661
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 194846
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 37533
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 30041
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 96644
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 40900
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 177789
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 198348
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 45026
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 69843
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 89311
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 76973
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 197091
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 115300
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 33944
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 61835
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 96444
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 36957
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 25554
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 158625
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 48011
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 50159
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 156147
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 59796
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 34356
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 141746
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 47174
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 188114
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 17385
20 - 28, private, pre-university, married, adm-clerical, *, male, united-states, 156451
