17 - 25, *, *, married, *, *, male, *, 76623
29 - 31, *, *, not-married, *, *, male, *, 85361
29 - 31, *, *, not-married, *, *, male, *, 36665
29 - 31, *, *, not-married, *, *, male, *, 57603
29 - 31, *, *, not-married, *, *, male, *, 46946
29 - 31, *, *, not-married, *, *, male, *, 41836
29 - 31, *, *, not-married, *, *, male, *, 67512
29 - 31, *, *, not-married, *, *, male, *, 89409
29 - 31, *, *, not-married, *, *, male, *, 91952
29 - 31, *, *, not-married, *, *, male, *, 93405
29 - 31, *, *, not-married, *, *, male, *, 52154
29 - 31, *, *, not-married, *, *, male, *, 58530
29 - 31, *, *, not-married, *, *, male, *, 64141
29 - 31, *, *, not-married, *, *, male, *, 44001
29 - 31, *, *, not-married, *, *, male, *, 115723
29 - 31, *, *, not-married, *, *, male, *, 88960
29 - 31, *, *, not-married, *, *, male, *, 83328
29 - 31, *, *, not-married, *, *, male, *, 64756
29 - 31, *, *, not-married, *, *, male, *, 77673
29 - 31, *, *, not-married, *, *, male, *, 77533
29 - 31, *, *, not-married, *, *, male, *, 46574
29 - 31, *, *, not-married, *, *, male, *, 43989
29 - 31, *, *, not-married, *, *, male, *, 56078
29 - 31, *, *, not-married, *, *, male, *, 52753
29 - 31, *, *, not-married, *, *, male, *, 54263
29 - 31, *, *, not-married, *, *, male, *, 78526
29 - 31, *, *, not-married, *, *, male, *, 65078
29 - 31, *, *, not-married, *, *, male, *, 78270
29 - 31, *, *, not-married, *, *, male, *, 74037
29 - 31, *, *, not-married, *, *, male, *, 129437
29 - 31, *, *, not-married, *, *, male, *, 62629
29 - 31, *, *, not-married, *, *, male, *, 48805
29 - 31, *, *, not-married, *, *, male, *, 56396
29 - 31, *, *, not-married, *, *, male, *, 94798
29 - 31, *, *, not-married, *, *, male, *, 68082
29 - 31, *, *, not-married, *, *, male, *, 60990
29 - 31, *, *, not-married, *, *, male, *, 77485
29 - 31, *, *, not-married, *, *, male, *, 63174
29 - 31, *, *, not-married, *, *, male, *, 94068
29 - 31, *, *, not-married, *, *, male, *, 66729
29 - 31, *, *, not-married, *, *, male, *, 59243
29 - 31, *, *, not-married, *, *, male, *, 47513
29 - 31, *, *, not-married, *, *, male, *, 93666
29 - 31, *, *, not-married, *, *, male, *, 96902
29 - 31, *, *, not-married, *, *, male, *, 53115
29 - 31, *, *, not-married, *, *, male, *, 90310
29 - 31, *, *, not-married, *, *, male, *, 94634
29 - 31, *, *, not-married, *, *, male, *, 46322
29 - 31, *, *, not-married, *, *, male, *, 50563
29 - 31, *, *, not-married, *, *, male, *, 65461
29 - 31, *, *, not-married, *, *, male, *, 11167
29 - 31, *, *, not-married, *, *, male, *, 64078
29 - 31, *, *, not-married, *, *, male, *, 81499
29 - 31, *, *, not-married, *, *, male, *, 46213
29 - 31, *, *, not-married, *, *, male, *, 77910
29 - 31, *, *, not-married, *, *, male, *, 74956
29 - 31, *, *, not-married, *, *, male, *, 33265
29 - 31, *, *, not-married, *, *, male, *, 35366
29 - 31, *, *, not-married, *, *, male, *, 65438
29 - 31, *, *, not-married, *, *, male, *, 51084
29 - 31, *, *, not-married, *, *, male, *, 45340
29 - 31, *, *, not-married, *, *, male, *, 74196
29 - 31, *, *, not-married, *, *, male, *, 55491
29 - 31, *, *, not-married, *, *, male, *, 63194
29 - 31, *, *, not-married, *, *, male, *, 52506
29 - 31, *, *, not-married, *, *, male, *, 84696
29 - 31, *, *, not-married, *, *, male, *, 61702
29 - 31, *, *, not-married, *, *, male, *, 66708
29 - 31, *, *, not-married, *, *, male, *, 87529
29 - 31, *, *, not-married, *, *, male, *, 58185
29 - 31, *, *, not-married, *, *, male, *, 65510
29 - 31, *, *, not-married, *, *, male, *, 72385
29 - 31, *, *, not-married, *, *, male, *, 89970
29 - 31, *, *, not-married, *, *, male, *, 56633
29 - 31, *, *, not-married, *, *, male, *, 81765
29 - 31, *, *, not-married, *, *, male, *, 59120
29 - 31, *, *, not-married, *, *, male, *, 81251
29 - 31, *, *, not-married, *, *, male, *, 85849
29 - 31, *, *, not-married, *, *, male, *, 77867
29 - 31, *, *, not-married, *, *, male, *, 56288
29 - 31, *, *, not-married, *, *, male, *, 36503
29 - 31, *, *, not-married, *, *, male, *, 65941
29 - 31, *, *, not-married, *, *, male, *, 60852
29 - 31, *, *, not-married, *, *, male, *, 74731
29 - 31, *, *, not-married, *, *, male, *, 74256
29 - 31, *, *, not-married, *, *, male, *, 74386
29 - 31, *, *, not-married, *, *, male, *, 76051
29 - 31, *, *, not-married, *, *, male, *, 86144
29 - 31, *, *, not-married, *, *, male, *, 81519
29 - 31, *, *, not-married, *, *, male, *, 79034
29 - 31, *, *, not-married, *, *, male, *, 43031
29 - 31, *, *, not-married, *, *, male, *, 56026
29 - 31, *, *, not-married, *, *, male, *, 18213
29 - 31, *, *, not-married, *, *, male, *, 50599
29 - 31, *, *, not-married, *, *, male, *, 97606
29 - 31, *, *, not-married, *, *, male, *, 83160
29 - 31, *, *, not-married, *, *, male, *, 49322
29 - 31, *, *, not-married, *, *, male, *, 90623
29 - 31, *, *, not-married, *, *, male, *, 41304
29 - 31, *, *, not-married, *, *, male, *, 87625
29 - 31, *, *, not-married, *, *, male, *, 56295
29 - 31, *, *, not-married, *, *, male, *, 67682
29 - 31, *, *, not-married, *, *, male, *, 22354
29 - 31, *, *, not-married, *, *, male, *, 78807
29 - 31, *, *, not-married, *, *, male, *, 79760
29 - 31, *, *, not-married, *, *, male, *, 135014
29 - 31, *, *, not-married, *, *, male, *, 45253
29 - 31, *, *, not-married, *, *, male, *, 68392
29 - 31, *, *, not-married, *, *, male, *, 83556
29 - 31, *, *, not-married, *, *, male, *, 60508
29 - 31, *, *, not-married, *, *, male, *, 68528
29 - 31, *, *, not-married, *, *, male, *, 89592
29 - 31, *, *, not-married, *, *, male, *, 82638
29 - 31, *, *, not-married, *, *, male, *, 38280
29 - 31, *, *, not-married, *, *, male, *, 71303
29 - 31, *, *, not-married, *, *, male, *, 71761
29 - 31, *, *, not-married, *, *, male, *, 91626
29 - 31, *, *, not-married, *, *, male, *, 38808
29 - 31, *, *, not-married, *, *, male, *, 53458
29 - 31, *, *, not-married, *, *, male, *, 53855
29 - 31, *, *, not-married, *, *, male, *, 45557
29 - 31, *, *, not-married, *, *, male, *, 40930
29 - 31, *, *, not-married, *, *, male, *, 95727
29 - 31, *, *, not-married, *, *, male, *, 81155
29 - 31, *, *, not-married, *, *, male, *, 45609
29 - 31, *, *, not-married, *, *, male, *, 39178
29 - 31, *, *, not-married, *, *, male, *, 60950
29 - 31, *, *, not-married, *, *, male, *, 22179
29 - 31, *, *, not-married, *, *, male, *, 86295
29 - 31, *, *, not-married, *, *, male, *, 89180
29 - 31, *, *, not-married, *, *, male, *, 82796
29 - 31, *, *, not-married, *, *, male, *, 93488
29 - 31, *, *, not-married, *, *, male, *, 85748
29 - 31, *, *, not-married, *, *, male, *, 92759
29 - 31, *, *, not-married, *, *, male, *, 40812
29 - 31, *, *, not-married, *, *, male, *, 68969
29 - 31, *, *, not-married, *, *, male, *, 33655
29 - 31, *, *, not-married, *, *, male, *, 92516
29 - 31, *, *, not-married, *, *, male, *, 51323
29 - 31, *, *, not-married, *, *, male, *, 52168
29 - 31, *, *, not-married, *, *, male, *, 47082
29 - 31, *, *, not-married, *, *, male, *, 60031
29 - 31, *, *, not-married, *, *, male, *, 94347
29 - 31, *, *, not-married, *, *, male, *, 65931
29 - 31, *, *, not-married, *, *, male, *, 129337
29 - 31, *, *, not-married, *, *, male, *, 67206
29 - 31, *, *, not-married, *, *, male, *, 89406
29 - 31, *, *, not-married, *, *, male, *, 53588
29 - 31, *, *, not-married, *, *, male, *, 60958
29 - 31, *, *, not-married, *, *, male, *, 93295
29 - 31, *, *, not-married, *, *, male, *, 62999
29 - 31, *, *, not-married, *, *, male, *, 83387
29 - 31, *, *, not-married, *, *, male, *, 93782
29 - 31, *, *, not-married, *, *, male, *, 53489
29 - 31, *, *, not-married, *, *, male, *, 61739
29 - 31, *, *, not-married, *, *, male, *, 45610
29 - 31, *, *, not-married, *, *, male, *, 65516
29 - 31, *, *, not-married, *, *, male, *, 134294
29 - 31, *, *, not-married, *, *, male, *, 59929
29 - 31, *, *, not-married, *, *, male, *, 81227
29 - 31, *, *, not-married, *, *, male, *, 59764
29 - 31, *, *, not-married, *, *, male, *, 58631
29 - 31, *, *, not-married, *, *, male, *, 71167
29 - 31, *, *, not-married, *, *, male, *, 65308
29 - 31, *, *, not-married, *, *, male, *, 75951
29 - 31, *, *, not-married, *, *, male, *, 47516
29 - 31, *, *, not-married, *, *, male, *, 93809
29 - 31, *, *, not-married, *, *, male, *, 37301
29 - 31, *, *, not-married, *, *, male, *, 104755
29 - 31, *, *, not-married, *, *, male, *, 58564
29 - 31, *, *, not-married, *, *, male, *, 77135
29 - 31, *, *, not-married, *, *, male, *, 40080
29 - 31, *, *, not-married, *, *, male, *, 61700
29 - 31, *, *, not-married, *, *, male, *, 100524
29 - 31, *, *, not-married, *, *, male, *, 79754
29 - 31, *, *, not-married, *, *, male, *, 55067
29 - 31, *, *, not-married, *, *, male, *, 76440
29 - 31, *, *, not-married, *, *, male, *, 87120
29 - 31, *, *, not-married, *, *, male, *, 48579
29 - 31, *, *, not-married, *, *, male, *, 67881
29 - 31, *, *, not-married, *, *, male, *, 78237
29 - 31, *, *, not-married, *, *, male, *, 90005
29 - 31, *, *, not-married, *, *, male, *, 56339
29 - 31, *, *, not-married, *, *, male, *, 48674
29 - 31, *, *, not-married, *, *, male, *, 70471
29 - 31, *, *, not-married, *, *, male, *, 47385
29 - 31, *, *, not-married, *, *, male, *, 107202
29 - 31, *, *, not-married, *, *, male, *, 67661
29 - 31, *, *, not-married, *, *, male, *, 72722
29 - 31, *, *, not-married, *, *, male, *, 55560
29 - 31, *, *, not-married, *, *, male, *, 119725
29 - 31, *, *, not-married, *, *, male, *, 93078
29 - 31, *, *, not-married, *, *, male, *, 107264
29 - 31, *, *, not-married, *, *, male, *, 108779
29 - 31, *, *, not-married, *, *, male, *, 113580
29 - 31, *, *, not-married, *, *, male, *, 99101
29 - 31, *, *, not-married, *, *, male, *, 77597
29 - 31, *, *, not-married, *, *, male, *, 106012
29 - 31, *, *, not-married, *, *, male, *, 58516
29 - 31, *, *, not-married, *, *, male, *, 50774
29 - 31, *, *, not-married, *, *, male, *, 115618
29 - 31, *, *, not-married, *, *, male, *, 53770
29 - 31, *, *, not-married, *, *, male, *, 99430
29 - 31, *, *, not-married, *, *, male, *, 84734
29 - 31, *, *, not-married, *, *, male, *, 96915
29 - 31, *, *, not-married, *, *, male, *, 59548
29 - 31, *, *, not-married, *, *, male, *, 101485
29 - 31, *, *, not-married, *, *, male, *, 63271
29 - 31, *, *, not-married, *, *, male, *, 132404
29 - 31, *, *, not-married, *, *, male, *, 80003
29 - 31, *, *, not-married, *, *, male, *, 89043
29 - 31, *, *, not-married, *, *, male, *, 98551
29 - 31, *, *, not-married, *, *, male, *, 63214
29 - 31, *, *, not-married, *, *, male, *, 91804
29 - 31, *, *, not-married, *, *, male, *, 81976
29 - 31, *, *, not-married, *, *, male, *, 84900
29 - 31, *, *, not-married, *, *, male, *, 110853
29 - 31, *, *, not-married, *, *, male, *, 79868
29 - 31, *, *, not-married, *, *, male, *, 88207
29 - 31, *, *, not-married, *, *, male, *, 92941
29 - 31, *, *, not-married, *, *, male, *, 132071
29 - 31, *, *, not-married, *, *, male, *, 82807
29 - 31, *, *, not-married, *, *, male, *, 75454
29 - 31, *, *, not-married, *, *, male, *, 61979
29 - 31, *, *, not-married, *, *, male, *, 61380
29 - 31, *, *, not-married, *, *, male, *, 48596
29 - 31, *, *, not-married, *, *, male, *, 64742
29 - 31, *, *, not-married, *, *, male, *, 66313
29 - 31, *, *, not-married, *, *, male, *, 83300
29 - 31, *, *, not-married, *, *, male, *, 94639
29 - 31, *, *, not-married, *, *, male, *, 53439
29 - 31, *, *, not-married, *, *, male, *, 66062
29 - 31, *, *, not-married, *, *, male, *, 74374
29 - 31, *, *, not-married, *, *, male, *, 67981
29 - 31, *, *, not-married, *, *, male, *, 69480
29 - 31, *, *, not-married, *, *, male, *, 84832
29 - 31, *, *, not-married, *, *, male, *, 35486
29 - 31, *, *, not-married, *, *, male, *, 34990
29 - 31, *, *, not-married, *, *, male, *, 35126
29 - 31, *, *, not-married, *, *, male, *, 60517
29 - 31, *, *, not-married, *, *, male, *, 56996
29 - 31, *, *, not-married, *, *, male, *, 38117
29 - 31, *, *, not-married, *, *, male, *, 73937
29 - 31, *, *, not-married, *, *, male, *, 50648
29 - 31, *, *, not-married, *, *, male, *, 83680
29 - 31, *, *, not-married, *, *, male, *, 70523
29 - 31, *, *, not-married, *, *, male, *, 79684
29 - 31, *, *, not-married, *, *, male, *, 44137
29 - 31, *, *, not-married, *, *, male, *, 46129
29 - 31, *, *, not-married, *, *, male, *, 82897
29 - 31, *, *, not-married, *, *, male, *, 86652
29 - 31, *, *, not-married, *, *, male, *, 36049
29 - 31, *, *, not-married, *, *, male, *, 72263
29 - 31, *, *, not-married, *, *, male, *, 85473
29 - 31, *, *, not-married, *, *, male, *, 51585
29 - 31, *, *, not-married, *, *, male, *, 78939
29 - 31, *, *, not-married, *, *, male, *, 65825
29 - 31, *, *, not-married, *, *, male, *, 65147
29 - 31, *, *, not-married, *, *, male, *, 92628
29 - 31, *, *, not-married, *, *, male, *, 64049
29 - 31, *, *, not-married, *, *, male, *, 85698
29 - 31, *, *, not-married, *, *, male, *, 30245
29 - 31, *, *, not-married, *, *, male, *, 70066
29 - 31, *, *, not-married, *, *, male, *, 46469
29 - 31, *, *, not-married, *, *, male, *, 63282
29 - 31, *, *, not-married, *, *, male, *, 82049
29 - 31, *, *, not-married, *, *, male, *, 94938
29 - 31, *, *, not-married, *, *, male, *, 19109
29 - 31, *, *, not-married, *, *, male, *, 53324
29 - 31, *, *, not-married, *, *, male, *, 67269
29 - 31, *, *, not-married, *, *, male, *, 83222
29 - 31, *, *, not-married, *, *, male, *, 57023
29 - 31, *, *, not-married, *, *, male, *, 91854
29 - 31, *, *, not-married, *, *, male, *, 44748
29 - 31, *, *, not-married, *, *, male, *, 84774
29 - 31, *, *, not-married, *, *, male, *, 92844
29 - 31, *, *, not-married, *, *, male, *, 37992
29 - 31, *, *, not-married, *, *, male, *, 43764
29 - 31, *, *, not-married, *, *, male, *, 98596
29 - 31, *, *, not-married, *, *, male, *, 35301
29 - 31, *, *, not-married, *, *, male, *, 47350
29 - 31, *, *, not-married, *, *, male, *, 42528
29 - 31, *, *, not-married, *, *, male, *, 70701
29 - 31, *, *, not-married, *, *, male, *, 48669
29 - 31, *, *, not-married, *, *, male, *, 54730
29 - 31, *, *, not-married, *, *, male, *, 71833
29 - 31, *, *, not-married, *, *, male, *, 42794
29 - 31, *, *, not-married, *, *, male, *, 85143
29 - 31, *, *, not-married, *, *, male, *, 70292
29 - 31, *, *, not-married, *, *, male, *, 55150
29 - 31, *, *, not-married, *, *, male, *, 44868
29 - 31, *, *, not-married, *, *, male, *, 68757
29 - 31, *, *, not-married, *, *, male, *, 95833
29 - 31, *, *, not-married, *, *, male, *, 76165
29 - 31, *, *, not-married, *, *, male, *, 51825
29 - 31, *, *, not-married, *, *, male, *, 50280
29 - 31, *, *, not-married, *, *, male, *, 89340
29 - 31, *, *, not-married, *, *, male, *, 85666
29 - 31, *, *, not-married, *, *, male, *, 82763
29 - 31, *, *, not-married, *, *, male, *, 109169
29 - 31, *, *, not-married, *, *, male, *, 53953
29 - 31, *, *, not-married, *, *, male, *, 74947
29 - 31, *, *, not-married, *, *, male, *, 66641
29 - 31, *, *, not-married, *, *, male, *, 69354
29 - 31, *, *, not-married, *, *, male, *, 93231
29 - 31, *, *, not-married, *, *, male, *, 62028
29 - 31, *, *, not-married, *, *, male, *, 73275
29 - 31, *, *, not-married, *, *, male, *, 82063
29 - 31, *, *, not-married, *, *, male, *, 52050
29 - 31, *, *, not-married, *, *, male, *, 85338
29 - 31, *, *, not-married, *, *, male, *, 95960
29 - 31, *, *, not-married, *, *, male, *, 58929
29 - 31, *, *, not-married, *, *, male, *, 79452
29 - 31, *, *, not-married, *, *, male, *, 50899
29 - 31, *, *, not-married, *, *, male, *, 77668
29 - 31, *, *, not-married, *, *, male, *, 96409
29 - 31, *, *, not-married, *, *, male, *, 124461
29 - 31, *, *, not-married, *, *, male, *, 69468
29 - 31, *, *, not-married, *, *, male, *, 53632
29 - 31, *, *, not-married, *, *, male, *, 73690
29 - 31, *, *, not-married, *, *, male, *, 68129
29 - 31, *, *, not-married, *, *, male, *, 93690
29 - 31, *, *, not-married, *, *, male, *, 90465
29 - 31, *, *, not-married, *, *, male, *, 77158
29 - 31, *, *, not-married, *, *, male, *, 74731
29 - 31, *, *, not-married, *, *, male, *, 37323
29 - 31, *, *, not-married, *, *, male, *, 69403
29 - 31, *, *, not-married, *, *, male, *, 56131
29 - 31, *, *, not-married, *, *, male, *, 79914
29 - 31, *, *, not-married, *, *, male, *, 64889
29 - 31, *, *, not-married, *, *, male, *, 51078
29 - 31, *, *, not-married, *, *, male, *, 88893
29 - 31, *, *, not-married, *, *, male, *, 76404
29 - 31, *, *, not-married, *, *, male, *, 37930
29 - 31, *, *, not-married, *, *, male, *, 92777
29 - 31, *, *, not-married, *, *, male, *, 64836
29 - 31, *, *, not-married, *, *, male, *, 92344
29 - 31, *, *, not-married, *, *, male, *, 41396
29 - 31, *, *, not-married, *, *, male, *, 65819
29 - 31, *, *, not-married, *, *, male, *, 80418
29 - 31, *, *, not-married, *, *, male, *, 67433
29 - 31, *, *, not-married, *, *, male, *, 92229
29 - 31, *, *, not-married, *, *, male, *, 73479
29 - 31, *, *, not-married, *, *, male, *, 62751
29 - 31, *, *, not-married, *, *, male, *, 117781
29 - 31, *, *, not-married, *, *, male, *, 94927
29 - 31, *, *, not-married, *, *, male, *, 73013
29 - 31, *, *, not-married, *, *, male, *, 58946
29 - 31, *, *, not-married, *, *, male, *, 40072
29 - 31, *, *, not-married, *, *, male, *, 94376
29 - 31, *, *, not-married, *, *, male, *, 48164
29 - 31, *, *, not-married, *, *, male, *, 80698
29 - 31, *, *, not-married, *, *, male, *, 42747
29 - 31, *, *, not-married, *, *, male, *, 43855
29 - 31, *, *, not-married, *, *, male, *, 58166
29 - 31, *, *, not-married, *, *, male, *, 79453
29 - 31, *, *, not-married, *, *, male, *, 42477
29 - 31, *, *, not-married, *, *, male, *, 77362
29 - 31, *, *, not-married, *, *, male, *, 47532
29 - 31, *, *, not-married, *, *, male, *, 135907
29 - 31, *, *, not-married, *, *, male, *, 96952
29 - 31, *, *, not-married, *, *, male, *, 82438
29 - 31, *, *, not-married, *, *, male, *, 62790
29 - 31, *, *, not-married, *, *, male, *, 51897
29 - 31, *, *, not-married, *, *, male, *, 46561
29 - 31, *, *, not-married, *, *, male, *, 59563
29 - 31, *, *, not-married, *, *, male, *, 80643
29 - 31, *, *, not-married, *, *, male, *, 94748
29 - 31, *, *, not-married, *, *, male, *, 63660
29 - 31, *, *, not-married, *, *, male, *, 82977
29 - 31, *, *, not-married, *, *, male, *, 42017
29 - 31, *, *, not-married, *, *, male, *, 81539
29 - 31, *, *, not-married, *, *, male, *, 55120
29 - 31, *, *, not-married, *, *, male, *, 18137
29 - 31, *, *, not-married, *, *, male, *, 37897
29 - 31, *, *, not-married, *, *, male, *, 106068
29 - 31, *, *, not-married, *, *, male, *, 47429
29 - 31, *, *, not-married, *, *, male, *, 95296
29 - 31, *, *, not-married, *, *, male, *, 59858
29 - 31, *, *, not-married, *, *, male, *, 98481
29 - 31, *, *, not-married, *, *, male, *, 114107
